[POST] /session/start -> 200 session=5105fb2b-27a8-4515-b65b-add811a29014
      "reason": "End of game penalty for remaining stock at airport GEJJ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 100100.0,
      "reason": "End of game penalty for remaining stock at airport GEJJ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport GEJJ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 418600.0,
      "reason": "End of game penalty for remaining stock at airport TROX kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 350999.99999999994,
      "reason": "End of game penalty for remaining stock at airport TROX kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 28600.0,
      "reason": "End of game penalty for remaining stock at airport TROX kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 133900.0,
      "reason": "End of game penalty for remaining stock at airport TROX kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 343200.0,
      "reason": "End of game penalty for remaining stock at airport GCHL kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for remaining stock at airport GCHL kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 133900.0,
      "reason": "End of game penalty for remaining stock at airport GCHL kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 240500.0,
      "reason": "End of game penalty for remaining stock at airport GCHL kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 403000.0,
      "reason": "End of game penalty for remaining stock at airport MWVR kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 169650.0,
      "reason": "End of game penalty for remaining stock at airport MWVR kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 126100.0,
      "reason": "End of game penalty for remaining stock at airport MWVR kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport MWVR kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 293800.0,
      "reason": "End of game penalty for remaining stock at airport OJFQ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 54600.0,
      "reason": "End of game penalty for remaining stock at airport OJFQ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 109200.0,
      "reason": "End of game penalty for remaining stock at airport OJFQ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 324349.99999999994,
      "reason": "End of game penalty for remaining stock at airport OJFQ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 473199.99999999994,
      "reason": "End of game penalty for remaining stock at airport ILTW kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 173550.0,
      "reason": "End of game penalty for remaining stock at airport ILTW kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 256100.0,
      "reason": "End of game penalty for remaining stock at airport ILTW kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 650.0,
      "reason": "End of game penalty for remaining stock at airport ILTW kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 249599.99999999997,
      "reason": "End of game penalty for remaining stock at airport QPLO kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 366599.99999999994,
      "reason": "End of game penalty for remaining stock at airport QPLO kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 98799.99999999999,
      "reason": "End of game penalty for remaining stock at airport QPLO kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 628550.0,
      "reason": "End of game penalty for remaining stock at airport QPLO kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 577199.9999999999,
      "reason": "End of game penalty for remaining stock at airport IVHE kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 956059650.0,
      "reason": "End of game penalty for remaining stock at airport IVHE kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 80808000.0,
      "reason": "End of game penalty for remaining stock at airport IVHE kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 946463700.0,
      "reason": "End of game penalty for remaining stock at airport IVHE kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 345800.0,
      "reason": "End of game penalty for remaining stock at airport PAJF kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 136500.0,
      "reason": "End of game penalty for remaining stock at airport PAJF kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for remaining stock at airport PAJF kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 200850.0,
      "reason": "End of game penalty for remaining stock at airport PAJF kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13000.0,
      "reason": "End of game penalty for remaining stock at airport NMGU kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for remaining stock at airport NMGU kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport NMGU kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5200.0,
      "reason": "End of game penalty for remaining stock at airport NMGU kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 465400.0,
      "reason": "End of game penalty for remaining stock at airport NSCL kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 220350.0,
      "reason": "End of game penalty for remaining stock at airport NSCL kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 97499.99999999999,
      "reason": "End of game penalty for remaining stock at airport NSCL kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 64349.999999999985,
      "reason": "End of game penalty for remaining stock at airport NSCL kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 418600.0,
      "reason": "End of game penalty for remaining stock at airport VEGZ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 259350.0,
      "reason": "End of game penalty for remaining stock at airport VEGZ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 140400.0,
      "reason": "End of game penalty for remaining stock at airport VEGZ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 72149.99999999999,
      "reason": "End of game penalty for remaining stock at airport VEGZ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 244399.99999999997,
      "reason": "End of game penalty for remaining stock at airport UTYD kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 56549.99999999999,
      "reason": "End of game penalty for remaining stock at airport UTYD kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 187200.0,
      "reason": "End of game penalty for remaining stock at airport UTYD kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 117000.0,
      "reason": "End of game penalty for remaining stock at airport UTYD kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 340599.99999999994,
      "reason": "End of game penalty for remaining stock at airport VAPJ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 144300.0,
      "reason": "End of game penalty for remaining stock at airport VAPJ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
